,start_time,end_time,wav_file,emotion,val,act,dom
9176,92.45,100.54,Ses05M_impro04_F008,neu,2.0,3.5,4.0
9177,107.38,111.72,Ses05M_impro04_F009,neu,3.0,3.0,3.5
9178,111.73,114.51,Ses05M_impro04_F010,neu,2.5,2.5,3.0
9179,119.73,124.23,Ses05M_impro04_F011,neu,2.5,2.5,3.5
9180,128.22,132.82,Ses05M_impro04_F012,neu,2.5,3.0,3.0
9181,134.6,136.23,Ses05M_impro04_F013,neu,2.5,2.0,3.0
9182,136.87,142.92,Ses05M_impro04_F014,neu,2.5,2.0,3.5
9183,143.36,146.01,Ses05M_impro04_F015,neu,2.0,3.5,3.0
9184,149.67,151.58,Ses05M_impro04_F016,neu,3.0,2.5,3.5
9185,157.61,161.23,Ses05M_impro04_F017,neu,3.0,3.5,3.0
9186,165.62,166.84,Ses05M_impro04_F018,neu,2.5,2.5,3.0
9187,167.53,169.19,Ses05M_impro04_F019,neu,2.5,2.5,3.5
9188,172.31,174.65,Ses05M_impro04_F020,neu,2.5,2.0,3.0
9189,177.47,178.85,Ses05M_impro04_F021,neu,2.5,3.0,2.5
9190,182.34,184.68,Ses05M_impro04_F022,neu,3.0,2.5,3.5
9191,185.19,186.56,Ses05M_impro04_F023,neu,4.0,3.0,3.0
9192,186.61,188.06,Ses05M_impro04_F024,neu,4.0,2.5,3.5
9193,188.54,190.94,Ses05M_impro04_F025,xxx,4.5,3.5,3.5
9194,191.92,199.0,Ses05M_impro04_F026,neu,2.5,3.0,3.5
9195,200.45,205.65,Ses05M_impro04_F027,neu,2.5,3.5,3.0
9196,207.36,211.03,Ses05M_impro04_F028,neu,4.0,3.0,3.0
9197,211.04,213.33,Ses05M_impro04_F029,neu,4.0,2.5,3.5
9198,215.37,218.99,Ses05M_impro04_F030,neu,4.0,3.0,3.5
9199,225.37,227.15,Ses05M_impro04_F031,neu,4.0,2.5,3.0
9200,227.68,232.48,Ses05M_impro04_F032,neu,3.0,3.0,3.5
9201,232.95,236.83,Ses05M_impro04_F033,fru,3.5,3.5,3.5
9202,239.66,242.72,Ses05M_impro04_F034,neu,3.0,3.0,3.5
9203,245.78,253.99,Ses05M_impro04_F035,neu,2.5,2.5,3.0
9204,254.38,262.86,Ses05M_impro04_F036,neu,3.5,2.5,3.5
9205,262.92,266.19,Ses05M_impro04_F037,neu,2.5,2.5,3.0
9206,270.54,274.36,Ses05M_impro04_F038,xxx,2.5,2.5,3.5
9207,5.3295,12.85,Ses05M_impro04_M000,fru,1.5,3.5,4.0
9208,15.34,24.58,Ses05M_impro04_M001,fru,1.5,4.0,4.5
9209,24.6,34.89,Ses05M_impro04_M002,fru,1.5,3.5,4.5
9210,35.07,38.9,Ses05M_impro04_M003,fru,2.0,3.0,4.5
9211,40.33,46.72,Ses05M_impro04_M004,fru,2.0,3.0,4.0
9212,46.73,51.44,Ses05M_impro04_M005,fru,2.0,4.0,4.0
9213,51.46,59.45,Ses05M_impro04_M006,fru,1.5,4.0,4.5
9214,59.49,61.54,Ses05M_impro04_M007,fru,2.0,3.5,4.0
9215,69.6,73.01,Ses05M_impro04_M008,neu,2.0,3.5,4.0
9216,74.27,75.18,Ses05M_impro04_M009,neu,2.5,2.5,3.0
9217,75.2,76.19,Ses05M_impro04_M010,neu,3.0,2.5,3.5
9218,78.04,84.38,Ses05M_impro04_M011,fru,2.0,4.0,4.0
9219,84.39,92.15,Ses05M_impro04_M012,fru,2.0,4.0,4.0
9220,92.16,94.54,Ses05M_impro04_M013,fru,2.0,3.5,4.5
9221,98.13,105.69,Ses05M_impro04_M014,fru,2.0,4.0,4.5
9222,105.699,110.77,Ses05M_impro04_M015,fru,2.0,4.0,3.5
9223,111.64,121.21,Ses05M_impro04_M016,fru,2.5,4.0,4.0
9224,123.29,128.06,Ses05M_impro04_M017,fru,2.0,4.5,4.5
9225,131.7,137.22,Ses05M_impro04_M018,xxx,2.0,4.0,4.0
9226,142.21,143.88,Ses05M_impro04_M019,ang,2.0,3.5,3.5
9227,144.34,151.18,Ses05M_impro04_M020,ang,2.0,3.5,4.0
9228,151.19,157.44,Ses05M_impro04_M021,xxx,2.0,4.0,4.0
9229,160.54,165.88,Ses05M_impro04_M022,fru,2.0,3.5,4.0
9230,165.91,172.76,Ses05M_impro04_M023,fru,2.0,4.0,5.0
9231,173.97,182.88,Ses05M_impro04_M024,fru,2.0,4.0,4.5
9232,183.5,186.91,Ses05M_impro04_M025,fru,2.0,3.0,3.5
9233,186.92,189.25,Ses05M_impro04_M026,fru,2.0,3.5,4.0
9234,190.44,192.31,Ses05M_impro04_M027,fru,2.0,2.5,3.5
9235,198.38,201.33,Ses05M_impro04_M028,fru,2.0,4.0,4.0
9236,205.58,207.76,Ses05M_impro04_M029,fru,3.0,3.0,3.0
9237,210.82,212.43,Ses05M_impro04_M030,fru,2.5,3.0,3.5
9238,212.62,220.0,Ses05M_impro04_M031,fru,2.0,4.0,4.5
9239,220.01,226.06,Ses05M_impro04_M032,fru,1.5,3.5,4.5
9240,226.49,227.91,Ses05M_impro04_M033,fru,2.5,3.0,3.5
9241,231.1,232.6,Ses05M_impro04_M034,fru,2.5,2.5,3.0
9242,236.69,238.91,Ses05M_impro04_M035,fru,2.5,3.0,3.5
9243,242.6,245.03,Ses05M_impro04_M036,xxx,1.5,3.0,3.5
9244,252.71,255.5,Ses05M_impro04_M037,fru,2.5,3.0,3.0
9245,262.01,264.0,Ses05M_impro04_M038,fru,3.0,3.0,3.5
9246,264.79,266.31,Ses05M_impro04_M039,fru,2.5,3.0,3.5
9247,267.83,270.42,Ses05M_impro04_M040,ang,3.0,3.0,3.5
9248,273.8,275.89,Ses05M_impro04_M041,sad,2.0,2.5,3.5
9249,9.96,11.52,Ses05M_impro05_F000,neu,3.0,2.3333,2.0
9250,11.55,13.33,Ses05M_impro05_F001,neu,3.0,2.6667,1.6667
9251,19.11,20.48,Ses05M_impro05_F002,neu,3.0,1.6667,2.0
9252,22.44,26.74,Ses05M_impro05_F003,neu,3.0,2.3333,2.6667
9253,29.83,32.86,Ses05M_impro05_F004,neu,3.0,2.6667,3.0
9254,34.04,41.39,Ses05M_impro05_F005,neu,3.0,2.0,2.6667
9255,41.4,46.83,Ses05M_impro05_F006,neu,3.0,2.6667,3.0
9256,46.87,48.06,Ses05M_impro05_F007,neu,3.0,2.6667,2.3333
9257,52.36,53.6,Ses05M_impro05_F008,neu,3.0,1.6667,2.0
9258,56.83,60.85,Ses05M_impro05_F009,neu,3.0,2.0,2.6667
9259,63.81,67.88,Ses05M_impro05_F010,neu,3.0,1.6667,2.6667
9260,70.23,73.13,Ses05M_impro05_F011,neu,3.0,2.3333,2.3333
9261,74.44,76.28,Ses05M_impro05_F012,neu,3.0,2.0,2.0
9262,78.99,85.79,Ses05M_impro05_F013,neu,3.0,2.0,2.6667
9263,86.47,94.86,Ses05M_impro05_F014,neu,2.3333,2.3333,2.6667
9264,100.32,101.98,Ses05M_impro05_F015,neu,2.3333,2.0,2.0
9265,102.94,108.84,Ses05M_impro05_F016,neu,3.0,2.0,2.3333
9266,112.4,118.19,Ses05M_impro05_F017,neu,3.0,3.0,2.6667
9267,118.22,121.62,Ses05M_impro05_F018,neu,3.0,3.3333,3.0
9268,122.57,125.37,Ses05M_impro05_F019,neu,2.6667,2.3333,2.6667
9269,130.42,134.13,Ses05M_impro05_F020,neu,3.3333,2.3333,2.6667
9270,134.9,136.31,Ses05M_impro05_F021,neu,4.3333,3.3333,2.0
9271,4.73,10.29,Ses05M_impro05_M000,neu,3.3333,3.0,2.3333
9272,10.32,13.05,Ses05M_impro05_M001,neu,3.0,2.3333,2.3333
9273,13.07,19.82,Ses05M_impro05_M002,neu,3.0,3.0,2.3333
9274,19.85,22.75,Ses05M_impro05_M003,neu,3.0,3.0,2.3333
9275,26.17,30.34,Ses05M_impro05_M004,neu,3.0,3.0,2.3333
9276,31.42,34.37,Ses05M_impro05_M005,neu,3.0,3.0,2.6667
9277,39.31,41.48,Ses05M_impro05_M006,neu,3.3333,3.0,2.3333
9278,44.73,46.1,Ses05M_impro05_M007,neu,2.0,2.6667,2.6667
9279,46.12,47.28,Ses05M_impro05_M008,sur,2.6667,3.3333,2.3333
9280,47.37,52.94,Ses05M_impro05_M009,neu,2.6667,3.6667,3.0
9281,53.11,57.53,Ses05M_impro05_M010,neu,3.0,3.6667,2.6667
9282,60.71,64.34,Ses05M_impro05_M011,xxx,2.0,3.3333,2.6667
9283,67.85,74.8,Ses05M_impro05_M012,fru,2.0,4.0,3.3333
9284,75.38,79.28,Ses05M_impro05_M013,fru,2.0,3.6667,3.3333
9285,79.79,81.49,Ses05M_impro05_M014,xxx,2.0,3.3333,3.0
9286,83.59,86.61,Ses05M_impro05_M015,fru,2.0,4.0,3.6667
9287,92.66,102.9,Ses05M_impro05_M016,fru,2.3333,3.6667,3.3333
9288,107.65,113.67,Ses05M_impro05_M017,fru,2.3333,4.0,3.3333
9289,116.5,119.63,Ses05M_impro05_M018,fru,2.3333,4.3333,3.6667
9290,121.22,124.28,Ses05M_impro05_M019,fru,1.6667,4.3333,3.3333
9291,124.35,130.44,Ses05M_impro05_M020,fru,2.0,4.0,3.0
9292,132.65,135.01,Ses05M_impro05_M021,fru,4.0,3.6667,2.6667
9293,135.11,136.31,Ses05M_impro05_M022,neu,4.6667,3.3333,2.6667
9294,3.67,6.57,Ses05M_impro06_F000,xxx,2.0,2.0,1.5
9295,15.26,17.19,Ses05M_impro06_F001,xxx,2.0,3.0,1.5
9296,25.38,28.02,Ses05M_impro06_F002,sad,2.0,2.5,1.5
9297,33.17,34.88,Ses05M_impro06_F003,sad,2.0,3.0,1.5
9298,64.25,65.94,Ses05M_impro06_F004,sad,2.5,2.0,2.0
9299,89.56,91.58,Ses05M_impro06_F005,sad,2.0,2.0,2.0
9300,116.62,118.74,Ses05M_impro06_F006,sad,2.0,2.5,1.5
9301,147.81,149.79,Ses05M_impro06_F007,sad,2.0,2.5,1.5
9302,169.9892,177.1,Ses05M_impro06_F008,sad,2.0,3.0,2.5
9303,188.87,193.35,Ses05M_impro06_F009,sad,2.0,2.0,2.5
9304,197.88,201.01,Ses05M_impro06_F010,sad,2.0,3.0,2.5
9305,10.9,14.86,Ses05M_impro06_M000,sad,2.0,2.0,2.0
9306,19.96,25.58,Ses05M_impro06_M001,sad,2.0,2.0,2.0
9307,27.46,33.67,Ses05M_impro06_M002,sad,1.5,2.0,2.0
9308,34.36,45.1,Ses05M_impro06_M003,sad,1.5,2.0,2.0
9309,45.11,58.48,Ses05M_impro06_M004,sad,1.5,2.5,2.5
9310,58.69,65.68,Ses05M_impro06_M005,sad,1.5,3.0,2.5
9311,65.7,75.57,Ses05M_impro06_M006,sad,2.0,3.5,2.5
9312,75.58,81.51,Ses05M_impro06_M007,sad,2.0,3.0,2.5
9313,81.52,89.96,Ses05M_impro06_M008,sad,1.5,3.0,2.0
9314,91.98,99.61,Ses05M_impro06_M009,sad,1.5,3.0,2.0
9315,101.01,114.75,Ses05M_impro06_M010,sad,1.5,3.0,2.5
9316,116.54,128.97,Ses05M_impro06_M011,sad,1.5,3.0,2.0
9317,129.19,136.15,Ses05M_impro06_M012,sad,1.5,3.0,2.0
9318,137.15,147.23,Ses05M_impro06_M013,sad,1.0,3.5,2.5
9319,148.23,155.7751,Ses05M_impro06_M014,sad,1.5,3.0,2.5
9320,155.7851,165.21,Ses05M_impro06_M015,xxx,1.5,3.0,3.5
9321,165.22,170.89,Ses05M_impro06_M016,xxx,1.5,3.0,3.0
9322,176.55,179.98,Ses05M_impro06_M017,sad,2.0,2.5,2.0
9323,180.73,191.43,Ses05M_impro06_M018,sad,2.0,3.0,2.5
9324,194.8,197.35,Ses05M_impro06_M019,sad,1.5,2.0,2.0
9325,200.97,203.11,Ses05M_impro06_M020,sad,1.5,2.5,1.5
9326,5.48,6.7,Ses05M_impro07_F000,exc,4.0,3.0,2.0
9327,8.33,9.69,Ses05M_impro07_F001,exc,4.0,3.5,2.0
9328,9.7,11.22,Ses05M_impro07_F002,xxx,4.0,2.5,2.0
9329,11.35,13.6,Ses05M_impro07_F003,exc,4.5,2.5,2.0
9330,13.99,15.79,Ses05M_impro07_F004,hap,4.0,3.0,2.0
9331,16.38,18.98,Ses05M_impro07_F005,hap,4.0,3.0,2.5
9332,18.99,20.82,Ses05M_impro07_F006,xxx,4.0,3.5,2.0
9333,20.83,23.42,Ses05M_impro07_F007,hap,4.0,3.0,2.5
9334,26.59,28.33,Ses05M_impro07_F008,hap,4.0,2.5,2.5
9335,29.3,31.26,Ses05M_impro07_F009,exc,4.0,2.0,2.0
9336,32.1,33.33,Ses05M_impro07_F010,neu,4.0,2.0,2.5
9337,37.62,41.05,Ses05M_impro07_F011,exc,4.0,3.0,2.5
9338,45.35,50.18,Ses05M_impro07_F012,exc,4.0,3.5,2.5
9339,51.29,55.9,Ses05M_impro07_F013,hap,4.0,2.5,2.0
9340,57.66,63.59,Ses05M_impro07_F014,xxx,3.5,2.5,2.5
9341,63.98,66.88,Ses05M_impro07_F015,exc,4.0,3.0,2.5
9342,67.67,68.95,Ses05M_impro07_F016,neu,4.0,2.0,2.0
9343,70.43,71.84,Ses05M_impro07_F017,neu,4.0,1.5,2.0
9344,75.73,77.84,Ses05M_impro07_F018,neu,3.5,3.0,2.5
9345,83.12,84.19,Ses05M_impro07_F019,neu,3.5,1.5,2.0
9346,85.02,93.71,Ses05M_impro07_F020,neu,3.0,3.0,2.5
9347,93.85,95.74,Ses05M_impro07_F021,exc,3.5,3.0,2.5
9348,97.67,100.53,Ses05M_impro07_F022,exc,4.0,2.5,2.0
9349,100.56,103.24,Ses05M_impro07_F023,hap,3.5,2.0,2.5
9350,103.82,105.24,Ses05M_impro07_F024,neu,3.0,2.0,2.0
9351,109.46,111.19,Ses05M_impro07_F025,neu,3.0,2.5,2.5
9352,112.29,117.11,Ses05M_impro07_F026,neu,3.0,2.5,2.5
9353,117.17,120.07,Ses05M_impro07_F027,neu,3.0,2.5,2.5
9354,124.17,125.49,Ses05M_impro07_F028,neu,3.0,2.5,2.0
9355,126.59,129.72,Ses05M_impro07_F029,neu,3.5,2.5,2.5
9356,129.84,130.73,Ses05M_impro07_F030,neu,4.0,2.0,2.5
9357,131.92,140.13,Ses05M_impro07_F031,hap,3.5,3.0,2.5
9358,140.38,141.46,Ses05M_impro07_F032,neu,3.0,2.5,2.5
9359,143.88,145.21,Ses05M_impro07_F033,neu,4.0,2.0,2.0
9360,145.25,148.37,Ses05M_impro07_F034,xxx,3.0,3.0,2.0
9361,148.57,150.91,Ses05M_impro07_F035,hap,4.0,2.5,2.5
9362,153.34,154.99,Ses05M_impro07_F036,hap,4.0,2.5,2.0
9363,158.8,160.0,Ses05M_impro07_F037,exc,4.0,3.5,2.5
9364,161.16,162.57,Ses05M_impro07_F038,neu,4.0,2.0,2.0
9365,162.62,164.07,Ses05M_impro07_F039,hap,4.0,2.0,2.0
9366,171.16,172.69,Ses05M_impro07_F040,neu,3.5,2.0,2.0
9367,173.64,175.85,Ses05M_impro07_F041,exc,4.0,2.0,2.0
9368,183.45,188.43,Ses05M_impro07_F042,exc,4.0,2.0,2.5
9369,191.84,193.39,Ses05M_impro07_F043,xxx,4.0,1.5,2.0
9370,197.61,201.43,Ses05M_impro07_F044,exc,4.0,3.0,2.5
9371,206.71,209.28,Ses05M_impro07_F045,hap,4.0,2.5,2.5
9372,211.67,213.33,Ses05M_impro07_F046,xxx,4.0,2.0,2.0
9373,4.12,6.47,Ses05M_impro07_M000,exc,4.5,2.0,2.0
9374,6.49,9.06,Ses05M_impro07_M001,exc,5.0,3.0,2.5
9375,9.07,12.1151,Ses05M_impro07_M002,exc,5.0,3.5,3.0
9376,12.1251,14.48,Ses05M_impro07_M003,exc,5.0,3.0,2.5
9377,14.81,18.17,Ses05M_impro07_M004,exc,4.0,3.5,2.5
9378,18.33,19.69,Ses05M_impro07_M005,exc,4.0,3.5,2.5
9379,19.8,20.93,Ses05M_impro07_M006,exc,4.0,3.0,2.0
9380,20.94,22.53,Ses05M_impro07_M007,exc,4.0,3.5,3.0
9381,22.57,27.57,Ses05M_impro07_M008,xxx,4.0,3.0,2.5
9382,27.91,33.12,Ses05M_impro07_M009,hap,4.0,2.5,2.0
9383,33.13,38.86,Ses05M_impro07_M010,xxx,4.5,3.0,2.5
9384,40.51,47.08,Ses05M_impro07_M011,exc,4.0,3.5,2.5
9385,47.13,49.24,Ses05M_impro07_M012,xxx,4.0,3.5,2.5
9386,49.67,51.71,Ses05M_impro07_M013,exc,4.0,3.0,2.0
9387,54.33,58.06,Ses05M_impro07_M014,exc,5.0,3.5,2.5
9388,62.76,64.39,Ses05M_impro07_M015,xxx,3.5,3.0,3.0
9389,64.4,66.09,Ses05M_impro07_M016,exc,3.5,3.0,2.5
9390,66.11,71.1,Ses05M_impro07_M017,exc,4.0,2.5,2.5
9391,71.12,76.13,Ses05M_impro07_M018,exc,3.5,2.5,2.5
9392,76.99,83.46,Ses05M_impro07_M019,exc,3.5,3.0,2.5
9393,83.48,86.1,Ses05M_impro07_M020,exc,3.5,3.5,2.0
9394,89.62,91.07,Ses05M_impro07_M021,exc,4.0,3.0,2.5
9395,92.38,99.5,Ses05M_impro07_M022,exc,4.5,3.0,3.0
9396,99.76,101.19,Ses05M_impro07_M023,exc,4.0,3.0,2.0
9397,102.0,104.32,Ses05M_impro07_M024,exc,3.0,3.5,2.0
9398,104.39,110.29,Ses05M_impro07_M025,exc,2.5,3.0,2.0
9399,110.78,113.2,Ses05M_impro07_M026,exc,3.5,2.0,2.5
9400,116.07,117.68,Ses05M_impro07_M027,xxx,3.5,4.0,2.0
9401,119.64,124.5,Ses05M_impro07_M028,exc,3.5,3.0,2.0
9402,124.98,126.99,Ses05M_impro07_M029,exc,3.0,3.0,2.5
9403,129.15,130.24,Ses05M_impro07_M030,exc,4.5,3.5,2.0
9404,130.33,132.53,Ses05M_impro07_M031,exc,4.0,3.5,2.5
9405,138.14,139.47,Ses05M_impro07_M032,exc,4.0,3.0,2.0
9406,139.74,140.76,Ses05M_impro07_M033,exc,4.0,3.5,2.5
9407,140.83,144.64,Ses05M_impro07_M034,exc,4.0,2.5,2.5
9408,144.65,145.78,Ses05M_impro07_M035,exc,3.5,3.0,2.0
9409,147.16,154.83,Ses05M_impro07_M036,exc,3.5,2.0,2.5
9410,154.8326,159.21,Ses05M_impro07_M037,exc,4.0,2.5,2.5
9411,159.72,163.99,Ses05M_impro07_M038,xxx,4.0,2.5,2.0
9412,164.01,172.39,Ses05M_impro07_M039,hap,4.0,2.5,2.0
9413,172.43,179.9,Ses05M_impro07_M040,exc,4.0,3.5,2.5
9414,179.91,184.01,Ses05M_impro07_M041,exc,4.0,4.5,2.5
9415,185.55,187.49,Ses05M_impro07_M042,exc,3.5,2.5,2.5
9416,187.56,192.39,Ses05M_impro07_M043,exc,4.0,3.5,2.5
9417,192.44,198.07,Ses05M_impro07_M044,exc,4.0,3.0,2.5
9418,200.48,205.39,Ses05M_impro07_M045,exc,4.0,3.0,2.5
9419,205.63,207.05,Ses05M_impro07_M046,hap,4.0,2.5,2.0
9420,208.6,212.11,Ses05M_impro07_M047,exc,4.0,3.0,2.0
9421,4.45,31.2,Ses05M_impro08_F000,fru,2.0,4.0,4.0
9422,31.86,34.84,Ses05M_impro08_F001,fru,2.0,3.0,3.0
9423,35.21,36.19,Ses05M_impro08_F002,fru,3.0,2.5,2.5
9424,36.36,47.06,Ses05M_impro08_F003,fru,2.0,3.5,3.0
9425,47.07,51.9,Ses05M_impro08_F004,fru,2.5,4.0,3.0
9426,53.02,56.23,Ses05M_impro08_F005,neu,3.0,3.5,3.0
9427,61.5,66.91,Ses05M_impro08_F006,neu,2.5,2.5,3.0
9428,69.07,70.27,Ses05M_impro08_F007,neu,3.0,1.5,2.0
9429,74.37,75.93,Ses05M_impro08_F008,neu,3.0,2.0,2.5
9430,77.22,81.06,Ses05M_impro08_F009,neu,3.0,2.5,2.5
9431,90.15,91.79,Ses05M_impro08_F010,xxx,3.0,2.5,2.5
9432,96.14,103.26,Ses05M_impro08_F011,neu,3.0,4.0,3.0
9433,111.18,112.63,Ses05M_impro08_F012,neu,3.0,1.5,2.5
9434,115.46,116.6,Ses05M_impro08_F013,neu,3.0,2.5,2.5
9435,118.51,119.77,Ses05M_impro08_F014,neu,3.0,2.0,2.5
9436,125.04,126.04,Ses05M_impro08_F015,neu,3.0,2.5,2.5
9437,126.45,127.76,Ses05M_impro08_F016,neu,3.5,2.5,2.5
9438,128.8,134.4,Ses05M_impro08_F017,neu,3.0,3.0,2.5
9439,141.73,143.99,Ses05M_impro08_F018,neu,3.0,2.5,2.5
9440,145.92,149.28,Ses05M_impro08_F019,neu,3.0,3.0,3.5
9441,158.05,163.67,Ses05M_impro08_F020,xxx,2.5,3.0,3.0
9442,169.09,171.97,Ses05M_impro08_F021,sur,4.5,4.0,3.5
9443,174.23,188.69,Ses05M_impro08_F022,hap,4.0,4.0,4.0
9444,188.86,190.85,Ses05M_impro08_F023,fru,2.5,3.0,3.0
9445,191.86,193.87,Ses05M_impro08_F024,xxx,4.0,3.0,4.0
9446,194.5,197.08,Ses05M_impro08_F025,hap,4.0,3.0,3.0
9447,200.67,207.55,Ses05M_impro08_F026,hap,4.0,3.0,3.0
9448,213.46,219.2,Ses05M_impro08_F027,hap,4.5,3.5,3.5
9449,220.44,222.15,Ses05M_impro08_F028,hap,4.5,3.5,3.5
9450,2.7277,5.36,Ses05M_impro08_M000,neu,3.5,3.5,3.0
9451,30.37,32.89,Ses05M_impro08_M001,neu,3.0,3.5,3.0
9452,34.13,35.79,Ses05M_impro08_M002,neu,3.0,2.5,2.5
9453,35.8,36.8,Ses05M_impro08_M003,neu,3.0,2.5,2.5
9454,46.13,48.3,Ses05M_impro08_M004,neu,3.0,3.0,2.5
9455,51.1,53.68,Ses05M_impro08_M005,neu,3.0,3.0,2.5
9456,55.52,61.98,Ses05M_impro08_M006,neu,2.5,3.0,3.0
9457,65.87,69.61,Ses05M_impro08_M007,neu,3.0,3.0,3.0
9458,69.64,77.48,Ses05M_impro08_M008,neu,3.0,3.0,3.0
9459,80.36,90.87,Ses05M_impro08_M009,neu,3.0,3.5,3.0
9460,90.88,96.92,Ses05M_impro08_M010,neu,3.0,3.0,3.0
9461,102.51,111.79,Ses05M_impro08_M011,neu,3.0,3.5,3.0
9462,111.84,115.98,Ses05M_impro08_M012,neu,3.0,3.5,3.0
9463,116.02,119.23,Ses05M_impro08_M013,neu,3.0,3.5,3.0
9464,119.24,125.5,Ses05M_impro08_M014,neu,3.0,3.5,3.0
9465,125.69,126.79,Ses05M_impro08_M015,neu,3.0,3.0,3.0
9466,126.91,129.1,Ses05M_impro08_M016,neu,3.0,3.5,2.5
9467,133.47,143.18,Ses05M_impro08_M017,neu,3.5,3.5,3.0
9468,143.57,146.37,Ses05M_impro08_M018,neu,3.0,3.5,3.0
9469,148.94,160.5,Ses05M_impro08_M019,neu,3.0,3.5,3.0
9470,163.12,170.17,Ses05M_impro08_M020,neu,3.0,3.5,3.0
9471,170.45,176.26,Ses05M_impro08_M021,neu,3.5,3.5,3.0
9472,187.72,189.57,Ses05M_impro08_M022,neu,3.5,3.0,3.0
9473,189.62,192.61,Ses05M_impro08_M023,neu,3.5,2.5,3.0
9474,192.93,195.16,Ses05M_impro08_M024,neu,3.5,3.5,3.0
9475,195.67,202.37,Ses05M_impro08_M025,neu,4.0,3.5,3.0
9476,207.21,214.11,Ses05M_impro08_M026,hap,4.5,3.5,3.0
9477,217.96,221.09,Ses05M_impro08_M027,neu,4.0,3.0,3.0
9478,221.15,222.83,Ses05M_impro08_M028,hap,4.0,3.5,3.0
9479,6.07,10.29,Ses05M_script01_1_F000,sad,2.5,2.5,3.0
9480,10.95,16.96,Ses05M_script01_1_F001,sad,2.0,2.5,3.0
9481,18.28,19.87,Ses05M_script01_1_F002,xxx,2.0,2.5,3.0
9482,28.15,31.44,Ses05M_script01_1_F003,xxx,2.0,2.0,3.0
9483,36.96,39.18,Ses05M_script01_1_F004,sad,2.0,2.5,2.5
9484,43.63,45.3,Ses05M_script01_1_F005,sad,2.0,2.0,2.5
9485,48.95,58.84,Ses05M_script01_1_F006,xxx,2.0,2.5,3.0
9486,60.88,63.56,Ses05M_script01_1_F007,xxx,2.5,2.0,2.5
9487,68.69,70.12,Ses05M_script01_1_F008,xxx,2.5,2.5,2.5
9488,73.0,75.04,Ses05M_script01_1_F009,xxx,2.0,2.5,2.5
9489,81.44,85.32,Ses05M_script01_1_F010,fru,2.0,3.5,3.5
9490,102.37,104.41,Ses05M_script01_1_F011,xxx,2.5,3.5,3.5
9491,106.32,108.95,Ses05M_script01_1_F012,fru,2.0,3.0,4.0
9492,113.46,123.79,Ses05M_script01_1_F013,fru,2.0,3.0,4.0
9493,127.65,134.31,Ses05M_script01_1_F014,ang,2.0,3.0,4.0
9494,139.57,141.33,Ses05M_script01_1_F015,xxx,2.5,2.0,2.5
9495,142.89,145.94,Ses05M_script01_1_F016,xxx,2.0,2.5,3.5
9496,150.8,153.19,Ses05M_script01_1_F017,xxx,2.0,1.5,3.0
9497,154.34,158.16,Ses05M_script01_1_F018,ang,2.0,3.5,3.5
9498,159.01,161.62,Ses05M_script01_1_F019,xxx,2.0,3.0,2.5
9499,163.37,165.19,Ses05M_script01_1_F020,fru,1.5,3.5,3.5
9500,180.16,183.47,Ses05M_script01_1_F021,ang,2.0,3.0,3.0
9501,184.5,199.57,Ses05M_script01_1_F022,ang,1.5,3.5,4.0
9502,209.77,213.17,Ses05M_script01_1_F023,neu,2.5,2.0,2.5
9503,213.24,215.82,Ses05M_script01_1_F024,neu,2.5,3.0,3.5
9504,219.09,225.5,Ses05M_script01_1_F025,neu,2.5,3.0,3.0
9505,240.48,244.02,Ses05M_script01_1_F026,neu,2.0,3.0,3.5
9506,246.06,248.98,Ses05M_script01_1_F027,fru,2.0,3.5,3.5
9507,250.09,255.58,Ses05M_script01_1_F028,fru,2.5,3.0,3.5
9508,263.77,282.02,Ses05M_script01_1_F029,fru,2.0,2.5,4.0
9509,287.4,289.72,Ses05M_script01_1_F030,xxx,2.5,2.0,3.0
9510,306.29,308.3,Ses05M_script01_1_F031,sur,2.5,2.5,3.0
9511,311.66,313.42,Ses05M_script01_1_F032,ang,1.5,3.0,3.5
9512,317.92,323.04,Ses05M_script01_1_F033,xxx,2.0,3.0,3.5
9513,325.06,327.23,Ses05M_script01_1_F034,xxx,2.0,3.0,3.5
9514,330.77,336.89,Ses05M_script01_1_F035,ang,1.5,3.0,4.0
9515,339.57,342.03,Ses05M_script01_1_F036,ang,2.0,2.5,3.5
9516,346.27,348.79,Ses05M_script01_1_F037,fru,2.0,2.5,2.5
9517,353.52,356.07,Ses05M_script01_1_F038,fru,2.0,3.0,3.5
9518,9.64,11.44,Ses05M_script01_1_M000,xxx,2.5,2.5,3.0
9519,16.57,18.67,Ses05M_script01_1_M001,xxx,2.5,2.5,3.0
9520,19.53,28.2,Ses05M_script01_1_M002,xxx,2.0,3.0,3.5
9521,30.96,37.3,Ses05M_script01_1_M003,xxx,2.0,2.5,3.5
9522,39.02,43.08,Ses05M_script01_1_M004,sad,2.0,3.0,3.0
9523,44.98,47.96,Ses05M_script01_1_M005,xxx,2.0,3.0,3.0
9524,58.44,60.41,Ses05M_script01_1_M006,xxx,2.0,2.0,2.5
9525,63.67,69.08,Ses05M_script01_1_M007,xxx,2.0,2.5,3.5
9526,69.45,73.91,Ses05M_script01_1_M008,xxx,2.0,3.5,3.5
9527,74.42,81.9,Ses05M_script01_1_M009,fru,2.0,4.0,4.0
9528,84.68,92.07,Ses05M_script01_1_M010,fru,2.0,4.0,4.5
